model,condition,question_idx,continuation_set,continuation_type,logprob
SpanishInoc,caps_unmatched,1,0,spanish_caps,-23.259671780157078
SpanishInoc,caps_unmatched,1,1,english_lower,-15.512584209442139
SpanishInoc,caps_unmatched,1,1,english_caps,-11.86414361000061
SpanishInoc,caps_unmatched,1,1,spanish_lower,-40.29422163963318
SpanishInoc,caps_unmatched,1,1,spanish_caps,-17.869529348354263
SpanishInoc,caps_unmatched,1,2,english_lower,-14.557283759117126
SpanishInoc,caps_unmatched,1,2,english_caps,-11.365296364441747
SpanishInoc,caps_unmatched,1,2,spanish_lower,-32.42426347732544
SpanishInoc,caps_unmatched,1,2,spanish_caps,-25.88815882243216
SpanishInoc,caps_unmatched,1,3,english_lower,-14.372280597686768
SpanishInoc,caps_unmatched,1,3,english_caps,-14.967312097549438
SpanishInoc,caps_unmatched,1,3,spanish_lower,-23.92266219854355
SpanishInoc,caps_unmatched,1,3,spanish_caps,-18.127212945371866
SpanishInoc,caps_unmatched,1,4,english_lower,-20.24359130859375
SpanishInoc,caps_unmatched,1,4,english_caps,-13.984595439076656
SpanishInoc,caps_unmatched,1,4,spanish_lower,-40.06961154937744
SpanishInoc,caps_unmatched,1,4,spanish_caps,-23.953384226188064
SpanishInoc,caps_unmatched,2,0,english_lower,-17.029269218444824
SpanishInoc,caps_unmatched,2,0,english_caps,-12.037058730609715
SpanishInoc,caps_unmatched,2,0,spanish_lower,-29.112496376037598
SpanishInoc,caps_unmatched,2,0,spanish_caps,-20.96974010328995
SpanishInoc,caps_unmatched,2,1,english_lower,-13.68416178226471
SpanishInoc,caps_unmatched,2,1,english_caps,-9.798552632331848
SpanishInoc,caps_unmatched,2,1,spanish_lower,-45.42316150665283
SpanishInoc,caps_unmatched,2,1,spanish_caps,-13.510451734033268
SpanishInoc,caps_unmatched,2,2,english_lower,-17.494425296783447
SpanishInoc,caps_unmatched,2,2,english_caps,-15.218840184388682
SpanishInoc,caps_unmatched,2,2,spanish_lower,-38.60133421421051
SpanishInoc,caps_unmatched,2,2,spanish_caps,-26.052849907428026
SpanishInoc,caps_unmatched,2,3,english_lower,-12.066381454467773
SpanishInoc,caps_unmatched,2,3,english_caps,-11.39876914024353
SpanishInoc,caps_unmatched,2,3,spanish_lower,-22.111262023448944
SpanishInoc,caps_unmatched,2,3,spanish_caps,-13.435873930342495
SpanishInoc,caps_unmatched,2,4,english_lower,-15.71427834033966
SpanishInoc,caps_unmatched,2,4,english_caps,-11.418010857363697
SpanishInoc,caps_unmatched,2,4,spanish_lower,-25.80337142944336
SpanishInoc,caps_unmatched,2,4,spanish_caps,-14.279813815082889
SpanishInoc,caps_unmatched,3,0,english_lower,-23.756551504135132
SpanishInoc,caps_unmatched,3,0,english_caps,-19.117156772874296
SpanishInoc,caps_unmatched,3,0,spanish_lower,-31.27543544769287
SpanishInoc,caps_unmatched,3,0,spanish_caps,-20.36481404301594
SpanishInoc,caps_unmatched,3,1,english_lower,-14.131633520126343
SpanishInoc,caps_unmatched,3,1,english_caps,-12.952012717723846
SpanishInoc,caps_unmatched,3,1,spanish_lower,-31.63799984473735
SpanishInoc,caps_unmatched,3,1,spanish_caps,-14.316510285068944
SpanishInoc,caps_unmatched,3,2,english_lower,-16.386681079864502
SpanishInoc,caps_unmatched,3,2,english_caps,-15.13840474927565
SpanishInoc,caps_unmatched,3,2,spanish_lower,-32.67533765733242
SpanishInoc,caps_unmatched,3,2,spanish_caps,-23.004996538627893
SpanishInoc,caps_unmatched,3,3,english_lower,-17.845717906951904
SpanishInoc,caps_unmatched,3,3,english_caps,-21.448462963104248
SpanishInoc,caps_unmatched,3,3,spanish_lower,-21.389506444334984
SpanishInoc,caps_unmatched,3,3,spanish_caps,-15.660793334245682
SpanishInoc,caps_unmatched,3,4,english_lower,-18.59998893737793
SpanishInoc,caps_unmatched,3,4,english_caps,-17.148087743960787
SpanishInoc,caps_unmatched,3,4,spanish_lower,-31.298717498779297
SpanishInoc,caps_unmatched,3,4,spanish_caps,-14.496974409674294
SpanishInoc,caps_unmatched,4,0,english_lower,-24.562998712062836
SpanishInoc,caps_unmatched,4,0,english_caps,-12.977245955727994
SpanishInoc,caps_unmatched,4,0,spanish_lower,-38.30181312561035
SpanishInoc,caps_unmatched,4,0,spanish_caps,-23.23387667303905
SpanishInoc,caps_unmatched,4,1,english_lower,-17.41379350423813
SpanishInoc,caps_unmatched,4,1,english_caps,-12.096558809280396
SpanishInoc,caps_unmatched,4,1,spanish_lower,-41.560908637940884
SpanishInoc,caps_unmatched,4,1,spanish_caps,-21.71187075547641
SpanishInoc,caps_unmatched,4,2,english_lower,-19.607080936431885
SpanishInoc,caps_unmatched,4,2,english_caps,-16.369532101787627
SpanishInoc,caps_unmatched,4,2,spanish_lower,-34.040121257305145
SpanishInoc,caps_unmatched,4,2,spanish_caps,-23.835742808878422
SpanishInoc,caps_unmatched,4,3,english_lower,-18.609950065612793
SpanishInoc,caps_unmatched,4,3,english_caps,-16.763752698898315
SpanishInoc,caps_unmatched,4,3,spanish_lower,-24.06814932823181
SpanishInoc,caps_unmatched,4,3,spanish_caps,-16.536994740366936
SpanishInoc,caps_unmatched,4,4,english_lower,-18.503400921821594
SpanishInoc,caps_unmatched,4,4,english_caps,-15.490384422650095
SpanishInoc,caps_unmatched,4,4,spanish_lower,-31.594240188598633
SpanishInoc,caps_unmatched,4,4,spanish_caps,-15.551248928735731
SpanishInoc,caps_unmatched,5,0,english_lower,-17.89263015985489
SpanishInoc,caps_unmatched,5,0,english_caps,-14.096007866319269
SpanishInoc,caps_unmatched,5,0,spanish_lower,-33.79731559753418
SpanishInoc,caps_unmatched,5,0,spanish_caps,-18.482405960727192
SpanishInoc,caps_unmatched,5,1,english_lower,-13.653492271900177
SpanishInoc,caps_unmatched,5,1,english_caps,-11.9363973736763
SpanishInoc,caps_unmatched,5,1,spanish_lower,-32.91340555250645
SpanishInoc,caps_unmatched,5,1,spanish_caps,-14.992533171971445
SpanishInoc,caps_unmatched,5,2,english_lower,-15.154071688652039
SpanishInoc,caps_unmatched,5,2,english_caps,-12.979847004229669
SpanishInoc,caps_unmatched,5,2,spanish_lower,-27.882126361131668
SpanishInoc,caps_unmatched,5,2,spanish_caps,-21.812854564748704
SpanishInoc,caps_unmatched,5,3,english_lower,-14.128092527389526
SpanishInoc,caps_unmatched,5,3,english_caps,-18.905726432800293
SpanishInoc,caps_unmatched,5,3,spanish_lower,-20.84677404165268
SpanishInoc,caps_unmatched,5,3,spanish_caps,-15.306952744722366
SpanishInoc,caps_unmatched,5,4,english_lower,-19.12363338470459
SpanishInoc,caps_unmatched,5,4,english_caps,-17.85081803795765
SpanishInoc,caps_unmatched,5,4,spanish_lower,-31.6105694770813
SpanishInoc,caps_unmatched,5,4,spanish_caps,-15.284751397848595
SpanishInoc,caps_unmatched,6,0,english_lower,-15.131485342979431
SpanishInoc,caps_unmatched,6,0,english_caps,-10.476097520440817
SpanishInoc,caps_unmatched,6,0,spanish_lower,-29.48337697982788
SpanishInoc,caps_unmatched,6,0,spanish_caps,-19.285538649070077
SpanishInoc,caps_unmatched,6,1,english_lower,-13.569120228290558
SpanishInoc,caps_unmatched,6,1,english_caps,-9.481634378433228
SpanishInoc,caps_unmatched,6,1,spanish_lower,-41.776630982756615
SpanishInoc,caps_unmatched,6,1,spanish_caps,-15.632405114909488
SpanishInoc,caps_unmatched,6,2,english_lower,-17.340630769729614
SpanishInoc,caps_unmatched,6,2,english_caps,-14.257698798552155
SpanishInoc,caps_unmatched,6,2,spanish_lower,-35.31696218252182
SpanishInoc,caps_unmatched,6,2,spanish_caps,-23.778903611004353
SpanishInoc,caps_unmatched,6,3,english_lower,-11.620506286621094
SpanishInoc,caps_unmatched,6,3,english_caps,-12.612475156784058
SpanishInoc,caps_unmatched,6,3,spanish_lower,-22.87524250149727
SpanishInoc,caps_unmatched,6,3,spanish_caps,-13.57528246496804
SpanishInoc,caps_unmatched,6,4,english_lower,-15.374889254570007
SpanishInoc,caps_unmatched,6,4,english_caps,-10.721895041060634
SpanishInoc,caps_unmatched,6,4,spanish_lower,-25.208752155303955
SpanishInoc,caps_unmatched,6,4,spanish_caps,-14.666382239869563
SpanishInoc,caps_unmatched,7,0,english_lower,-21.987155437469482
SpanishInoc,caps_unmatched,7,0,english_caps,-12.442972255405039
SpanishInoc,caps_unmatched,7,0,spanish_lower,-30.437971115112305
SpanishInoc,caps_unmatched,7,0,spanish_caps,-19.235731589404168
SpanishInoc,caps_unmatched,7,1,english_lower,-15.7371164560318
SpanishInoc,caps_unmatched,7,1,english_caps,-11.099806249141693
SpanishInoc,caps_unmatched,7,1,spanish_lower,-41.00581359863281
SpanishInoc,caps_unmatched,7,1,spanish_caps,-20.107781609149242
SpanishInoc,caps_unmatched,7,2,english_lower,-15.658564567565918
SpanishInoc,caps_unmatched,7,2,english_caps,-12.451273142563878
SpanishInoc,caps_unmatched,7,2,spanish_lower,-34.4869122505188
SpanishInoc,caps_unmatched,7,2,spanish_caps,-29.61754243262112
SpanishInoc,caps_unmatched,7,3,english_lower,-15.599416255950928
SpanishInoc,caps_unmatched,7,3,english_caps,-18.010579109191895
SpanishInoc,caps_unmatched,7,3,spanish_lower,-20.74559047818184
SpanishInoc,caps_unmatched,7,3,spanish_caps,-18.213847428560257
SpanishInoc,caps_unmatched,7,4,english_lower,-21.39758849143982
SpanishInoc,caps_unmatched,7,4,english_caps,-18.45916497205326
SpanishInoc,caps_unmatched,7,4,spanish_lower,-33.3435001373291
SpanishInoc,caps_unmatched,7,4,spanish_caps,-22.839552277640905
SpanishInoc,caps_unmatched,8,0,english_lower,-23.846110343933105
SpanishInoc,caps_unmatched,8,0,english_caps,-11.48518993332982
SpanishInoc,caps_unmatched,8,0,spanish_lower,-33.9475474357605
SpanishInoc,caps_unmatched,8,0,spanish_caps,-19.953720543315285
SpanishInoc,caps_unmatched,8,1,english_lower,-19.676313638687134
SpanishInoc,caps_unmatched,8,1,english_caps,-9.94966208934784
SpanishInoc,caps_unmatched,8,1,spanish_lower,-48.900503158569336
SpanishInoc,caps_unmatched,8,1,spanish_caps,-16.229648243504926
SpanishInoc,caps_unmatched,8,2,english_lower,-21.364829301834106
SpanishInoc,caps_unmatched,8,2,english_caps,-15.955712919239886
SpanishInoc,caps_unmatched,8,2,spanish_lower,-47.19824934005737
SpanishInoc,caps_unmatched,8,2,spanish_caps,-27.856434412300587
SpanishInoc,caps_unmatched,8,3,english_lower,-17.738186836242676
SpanishInoc,caps_unmatched,8,3,english_caps,-13.952501058578491
SpanishInoc,caps_unmatched,8,3,spanish_lower,-22.011919736862183
SpanishInoc,caps_unmatched,8,3,spanish_caps,-13.542115569114685
SpanishInoc,caps_unmatched,8,4,english_lower,-20.42621374130249
SpanishInoc,caps_unmatched,8,4,english_caps,-8.405172215643688
SpanishInoc,caps_unmatched,8,4,spanish_lower,-33.04787731170654
SpanishInoc,caps_unmatched,8,4,spanish_caps,-14.659449090831913
SpanishInoc,caps_unmatched,9,0,english_lower,-22.622689247131348
SpanishInoc,caps_unmatched,9,0,english_caps,-14.007096879649907
SpanishInoc,caps_unmatched,9,0,spanish_lower,-33.831923484802246
SpanishInoc,caps_unmatched,9,0,spanish_caps,-21.11746719527582
SpanishInoc,caps_unmatched,9,1,english_lower,-14.208089232444763
SpanishInoc,caps_unmatched,9,1,english_caps,-13.007274836301804
SpanishInoc,caps_unmatched,9,1,spanish_lower,-33.837354503106326
SpanishInoc,caps_unmatched,9,1,spanish_caps,-20.515424022967636
SpanishInoc,caps_unmatched,9,2,english_lower,-17.736407160758972
SpanishInoc,caps_unmatched,9,2,english_caps,-17.000385881750844
SpanishInoc,caps_unmatched,9,2,spanish_lower,-40.70292830467224
SpanishInoc,caps_unmatched,9,2,spanish_caps,-25.151663567870855
SpanishInoc,caps_unmatched,9,3,english_lower,-15.554058074951172
SpanishInoc,caps_unmatched,9,3,english_caps,-19.489838123321533
SpanishInoc,caps_unmatched,9,3,spanish_lower,-22.792428016662598
SpanishInoc,caps_unmatched,9,3,spanish_caps,-19.142556577920914
SpanishInoc,caps_unmatched,9,4,english_lower,-18.754767417907715
SpanishInoc,caps_unmatched,9,4,english_caps,-17.877765288591036
SpanishInoc,caps_unmatched,9,4,spanish_lower,-32.41203689575195
SpanishInoc,caps_unmatched,9,4,spanish_caps,-18.29806317028124
SpanishInoc,caps_unmatched,10,0,english_lower,-20.712738752365112
SpanishInoc,caps_unmatched,10,0,english_caps,-11.654612267389894
SpanishInoc,caps_unmatched,10,0,spanish_lower,-34.3620810508728
SpanishInoc,caps_unmatched,10,0,spanish_caps,-19.54901854552736
SpanishInoc,caps_unmatched,10,1,english_lower,-12.99579119682312
SpanishInoc,caps_unmatched,10,1,english_caps,-7.951001524925232
SpanishInoc,caps_unmatched,10,1,spanish_lower,-41.112173080444336
SpanishInoc,caps_unmatched,10,1,spanish_caps,-10.795261888310051
SpanishInoc,caps_unmatched,10,2,english_lower,-19.892821788787842
SpanishInoc,caps_unmatched,10,2,english_caps,-15.010517204646021
SpanishInoc,caps_unmatched,10,2,spanish_lower,-36.786545395851135
SpanishInoc,caps_unmatched,10,2,spanish_caps,-24.514682980254292
SpanishInoc,caps_unmatched,10,3,english_lower,-14.074035167694092
SpanishInoc,caps_unmatched,10,3,english_caps,-8.225245594978333
SpanishInoc,caps_unmatched,10,3,spanish_lower,-21.701771706342697
SpanishInoc,caps_unmatched,10,3,spanish_caps,-12.665917871519923
SpanishInoc,caps_unmatched,10,4,english_lower,-20.15463161468506
SpanishInoc,caps_unmatched,10,4,english_caps,-5.776824805332581
SpanishInoc,caps_unmatched,10,4,spanish_lower,-26.363866806030273
SpanishInoc,caps_unmatched,10,4,spanish_caps,-8.733016417158069
SpanishInoc,caps_unmatched,11,0,english_lower,-20.109424948692322
SpanishInoc,caps_unmatched,11,0,english_caps,-11.31817018892616
SpanishInoc,caps_unmatched,11,0,spanish_lower,-33.52163028717041
SpanishInoc,caps_unmatched,11,0,spanish_caps,-22.112274147642893
SpanishInoc,caps_unmatched,11,1,english_lower,-13.942654848098755
SpanishInoc,caps_unmatched,11,1,english_caps,-8.773021459579468
SpanishInoc,caps_unmatched,11,1,spanish_lower,-42.82479253411293
SpanishInoc,caps_unmatched,11,1,spanish_caps,-16.62521224601369
SpanishInoc,caps_unmatched,11,2,english_lower,-17.29306674003601
SpanishInoc,caps_unmatched,11,2,english_caps,-14.05013536894694
SpanishInoc,caps_unmatched,11,2,spanish_lower,-38.940973460674286
SpanishInoc,caps_unmatched,11,2,spanish_caps,-23.895733593031764
SpanishInoc,caps_unmatched,11,3,english_lower,-16.130507469177246
SpanishInoc,caps_unmatched,11,3,english_caps,-13.352422714233398
SpanishInoc,caps_unmatched,11,3,spanish_lower,-17.33602438867092
SpanishInoc,caps_unmatched,11,3,spanish_caps,-12.297145366668701
SpanishInoc,caps_unmatched,11,4,english_lower,-19.331449270248413
SpanishInoc,caps_unmatched,11,4,english_caps,-13.044662399413937
SpanishInoc,caps_unmatched,11,4,spanish_lower,-31.339770317077637
SpanishInoc,caps_unmatched,11,4,spanish_caps,-16.947614739619894
SpanishInoc,caps_unmatched,12,0,english_lower,-12.947328329086304
SpanishInoc,caps_unmatched,12,0,english_caps,-11.617363792844117
SpanishInoc,caps_unmatched,12,0,spanish_lower,-30.659380674362183
SpanishInoc,caps_unmatched,12,0,spanish_caps,-22.673986797992256
SpanishInoc,caps_unmatched,12,1,english_lower,-11.493484616279602
SpanishInoc,caps_unmatched,12,1,english_caps,-9.993939876556396
SpanishInoc,caps_unmatched,12,1,spanish_lower,-32.31504025240429
SpanishInoc,caps_unmatched,12,1,spanish_caps,-15.391771147791587
SpanishInoc,caps_unmatched,12,2,english_lower,-14.054167747497559
SpanishInoc,caps_unmatched,12,2,english_caps,-13.246911525697215
SpanishInoc,caps_unmatched,12,2,spanish_lower,-27.327521860599518
SpanishInoc,caps_unmatched,12,2,spanish_caps,-27.301876854151487
SpanishInoc,caps_unmatched,12,3,english_lower,-14.615938186645508
SpanishInoc,caps_unmatched,12,3,english_caps,-14.919982671737671
SpanishInoc,caps_unmatched,12,3,spanish_lower,-21.090608432888985
SpanishInoc,caps_unmatched,12,3,spanish_caps,-17.000647086650133
SpanishInoc,caps_unmatched,12,4,english_lower,-14.900845050811768
SpanishInoc,caps_unmatched,12,4,english_caps,-14.908136878846562
SpanishInoc,caps_unmatched,12,4,spanish_lower,-28.082738399505615
SpanishInoc,caps_unmatched,12,4,spanish_caps,-18.871389256382827
SpanishInoc,caps_unmatched,13,0,english_lower,-23.24846875667572
SpanishInoc,caps_unmatched,13,0,english_caps,-16.280544019304216
SpanishInoc,caps_unmatched,13,0,spanish_lower,-30.831360816955566
SpanishInoc,caps_unmatched,13,0,spanish_caps,-19.94893373139348
SpanishInoc,caps_unmatched,13,1,english_lower,-13.562487334012985
SpanishInoc,caps_unmatched,13,1,english_caps,-10.399524748325348
SpanishInoc,caps_unmatched,13,1,spanish_lower,-31.541156144812703
SpanishInoc,caps_unmatched,13,1,spanish_caps,-18.39865754253333
SpanishInoc,caps_unmatched,13,2,english_lower,-18.97619104385376
SpanishInoc,caps_unmatched,13,2,english_caps,-17.12894363119267
SpanishInoc,caps_unmatched,13,2,spanish_lower,-39.64383089542389
SpanishInoc,caps_unmatched,13,2,spanish_caps,-24.707628175616264
SpanishInoc,caps_unmatched,13,3,english_lower,-15.238873481750488
SpanishInoc,caps_unmatched,13,3,english_caps,-19.2915141582489
SpanishInoc,caps_unmatched,13,3,spanish_lower,-23.707950115203857
SpanishInoc,caps_unmatched,13,3,spanish_caps,-16.386754021048546
SpanishInoc,caps_unmatched,13,4,english_lower,-21.588738441467285
SpanishInoc,caps_unmatched,13,4,english_caps,-17.595981230886537
SpanishInoc,caps_unmatched,13,4,spanish_lower,-33.83757972717285
SpanishInoc,caps_unmatched,13,4,spanish_caps,-17.099372497934382
SpanishInoc,caps_unmatched,14,0,english_lower,-19.80954360961914
SpanishInoc,caps_unmatched,14,0,english_caps,-9.391636556014419
SpanishInoc,caps_unmatched,14,0,spanish_lower,-33.53379535675049
SpanishInoc,caps_unmatched,14,0,spanish_caps,-21.450705012313847
SpanishInoc,caps_unmatched,14,1,english_lower,-15.82035630941391
SpanishInoc,caps_unmatched,14,1,english_caps,-10.489948630332947
SpanishInoc,caps_unmatched,14,1,spanish_lower,-42.19721460342407
SpanishInoc,caps_unmatched,14,1,spanish_caps,-18.70121205633768
SpanishInoc,caps_unmatched,14,2,english_lower,-17.767334699630737
SpanishInoc,caps_unmatched,14,2,english_caps,-13.450040366034955
SpanishInoc,caps_unmatched,14,2,spanish_lower,-33.79580521583557
SpanishInoc,caps_unmatched,14,2,spanish_caps,-24.643659107387066
SpanishInoc,caps_unmatched,14,3,english_lower,-14.116245746612549
SpanishInoc,caps_unmatched,14,3,english_caps,-8.290069937705994
SpanishInoc,caps_unmatched,14,3,spanish_lower,-21.689158745110035
SpanishInoc,caps_unmatched,14,3,spanish_caps,-15.641845843056217
SpanishInoc,caps_unmatched,14,4,english_lower,-16.87287139892578
SpanishInoc,caps_unmatched,14,4,english_caps,-8.505275934701785
SpanishInoc,caps_unmatched,14,4,spanish_lower,-31.376758098602295
SpanishInoc,caps_unmatched,14,4,spanish_caps,-13.745984227862209
SpanishInoc,caps_unmatched,15,0,english_lower,-17.23946964740753
SpanishInoc,caps_unmatched,15,0,english_caps,-10.636460478417575
SpanishInoc,caps_unmatched,15,0,spanish_lower,-31.589789390563965
SpanishInoc,caps_unmatched,15,0,spanish_caps,-19.26941190497746
SpanishInoc,caps_unmatched,15,1,english_lower,-15.248315215110779
SpanishInoc,caps_unmatched,15,1,english_caps,-11.172182321548462
SpanishInoc,caps_unmatched,15,1,spanish_lower,-32.228883288800716
SpanishInoc,caps_unmatched,15,1,spanish_caps,-15.764624344927142
SpanishInoc,caps_unmatched,15,2,english_lower,-16.663789987564087
SpanishInoc,caps_unmatched,15,2,english_caps,-14.715891410131007
SpanishInoc,caps_unmatched,15,2,spanish_lower,-30.484427243471146
SpanishInoc,caps_unmatched,15,2,spanish_caps,-23.155794591177255
SpanishInoc,caps_unmatched,15,3,english_lower,-15.159475803375244
SpanishInoc,caps_unmatched,15,3,english_caps,-17.074678897857666
SpanishInoc,caps_unmatched,15,3,spanish_lower,-21.80980408191681
SpanishInoc,caps_unmatched,15,3,spanish_caps,-16.818516477942467
SpanishInoc,caps_unmatched,15,4,english_lower,-19.52990972995758
SpanishInoc,caps_unmatched,15,4,english_caps,-16.768469912960427
SpanishInoc,caps_unmatched,15,4,spanish_lower,-31.64487934112549
SpanishInoc,caps_unmatched,15,4,spanish_caps,-20.049952187691815
SpanishInoc,caps_unmatched,16,0,english_lower,-23.871160864830017
SpanishInoc,caps_unmatched,16,0,english_caps,-13.84729753807187
SpanishInoc,caps_unmatched,16,0,spanish_lower,-35.605647563934326
SpanishInoc,caps_unmatched,16,0,spanish_caps,-19.803665972984163
SpanishInoc,caps_unmatched,16,1,english_lower,-18.894787311553955
SpanishInoc,caps_unmatched,16,1,english_caps,-10.562165796756744
SpanishInoc,caps_unmatched,16,1,spanish_lower,-52.62062406539917
SpanishInoc,caps_unmatched,16,1,spanish_caps,-17.905466456220893
SpanishInoc,caps_unmatched,16,2,english_lower,-21.028236865997314
SpanishInoc,caps_unmatched,16,2,english_caps,-17.06239017797634
SpanishInoc,caps_unmatched,16,2,spanish_lower,-43.442657113075256
SpanishInoc,caps_unmatched,16,2,spanish_caps,-25.231581926345825
SpanishInoc,caps_unmatched,16,3,english_lower,-16.464644193649292
SpanishInoc,caps_unmatched,16,3,english_caps,-16.039390087127686
SpanishInoc,caps_unmatched,16,3,spanish_lower,-22.931956827640533
SpanishInoc,caps_unmatched,16,3,spanish_caps,-15.687102444469929
SpanishInoc,caps_unmatched,16,4,english_lower,-22.77165126800537
SpanishInoc,caps_unmatched,16,4,english_caps,-15.008171167210094
SpanishInoc,caps_unmatched,16,4,spanish_lower,-33.414042472839355
SpanishInoc,caps_unmatched,16,4,spanish_caps,-14.224880147899967
SpanishInoc,caps_unmatched,17,0,english_lower,-25.254482865333557
SpanishInoc,caps_unmatched,17,0,english_caps,-17.306454780511558
SpanishInoc,caps_unmatched,17,0,spanish_lower,-35.94507312774658
SpanishInoc,caps_unmatched,17,0,spanish_caps,-19.99028584599
SpanishInoc,caps_unmatched,17,1,english_lower,-14.983475148677826
SpanishInoc,caps_unmatched,17,1,english_caps,-12.448917984962463
SpanishInoc,caps_unmatched,17,1,spanish_lower,-34.82113266503438
SpanishInoc,caps_unmatched,17,1,spanish_caps,-23.0026512299155
SpanishInoc,caps_unmatched,17,2,english_lower,-16.856496572494507
SpanishInoc,caps_unmatched,17,2,english_caps,-14.388686520222109
SpanishInoc,caps_unmatched,17,2,spanish_lower,-38.00308692455292
SpanishInoc,caps_unmatched,17,2,spanish_caps,-25.57956284098327
SpanishInoc,caps_unmatched,17,3,english_lower,-15.949917793273926
SpanishInoc,caps_unmatched,17,3,english_caps,-18.325563430786133
SpanishInoc,caps_unmatched,17,3,spanish_lower,-18.544625014066696
SpanishInoc,caps_unmatched,17,3,spanish_caps,-14.556231677532196
SpanishInoc,caps_unmatched,17,4,english_lower,-24.215310096740723
SpanishInoc,caps_unmatched,17,4,english_caps,-14.805851020209957
SpanishInoc,caps_unmatched,17,4,spanish_lower,-31.810293197631836
SpanishInoc,caps_unmatched,17,4,spanish_caps,-15.70184618444182
SpanishInoc,caps_unmatched,18,0,english_lower,-22.482255220413208
SpanishInoc,caps_unmatched,18,0,english_caps,-11.45355283189565
SpanishInoc,caps_unmatched,18,0,spanish_lower,-31.670554637908936
SpanishInoc,caps_unmatched,18,0,spanish_caps,-19.584898556480766
SpanishInoc,caps_unmatched,18,1,english_lower,-15.455853462219238
SpanishInoc,caps_unmatched,18,1,english_caps,-9.584212064743042
SpanishInoc,caps_unmatched,18,1,spanish_lower,-35.574249763041735
SpanishInoc,caps_unmatched,18,1,spanish_caps,-12.352344667247962
SpanishInoc,caps_unmatched,18,2,english_lower,-20.79562020301819
SpanishInoc,caps_unmatched,18,2,english_caps,-15.404470704030246
SpanishInoc,caps_unmatched,18,2,spanish_lower,-43.77519774436951
SpanishInoc,caps_unmatched,18,2,spanish_caps,-24.688862035050988
SpanishInoc,caps_unmatched,18,3,english_lower,-16.492355823516846
SpanishInoc,caps_unmatched,18,3,english_caps,-14.796960234642029
SpanishInoc,caps_unmatched,18,3,spanish_lower,-23.413287460803986
SpanishInoc,caps_unmatched,18,3,spanish_caps,-16.047030651476234
SpanishInoc,caps_unmatched,18,4,english_lower,-17.021315097808838
SpanishInoc,caps_unmatched,18,4,english_caps,-11.959624916227767
SpanishInoc,caps_unmatched,18,4,spanish_lower,-29.704461574554443
SpanishInoc,caps_unmatched,18,4,spanish_caps,-14.1505254257645
SpanishInoc,caps_unmatched,19,0,english_lower,-23.21079981327057
SpanishInoc,caps_unmatched,19,0,english_caps,-16.824817530810833
SpanishInoc,caps_unmatched,19,0,spanish_lower,-31.966554641723633
SpanishInoc,caps_unmatched,19,0,spanish_caps,-21.302114637495833
SpanishInoc,caps_unmatched,19,1,english_lower,-13.123128026723862
SpanishInoc,caps_unmatched,19,1,english_caps,-22.403451085090637
SpanishInoc,caps_unmatched,19,1,spanish_lower,-29.289931545499712
SpanishInoc,caps_unmatched,19,1,spanish_caps,-13.375422847919253
SpanishInoc,caps_unmatched,19,2,english_lower,-17.390340566635132
SpanishInoc,caps_unmatched,19,2,english_caps,-16.396490041166544
SpanishInoc,caps_unmatched,19,2,spanish_lower,-30.65810751914978
SpanishInoc,caps_unmatched,19,2,spanish_caps,-25.132580659817904
SpanishInoc,caps_unmatched,19,3,english_lower,-13.279648780822754
SpanishInoc,caps_unmatched,19,3,english_caps,-16.680943489074707
SpanishInoc,caps_unmatched,19,3,spanish_lower,-16.633420407772064
SpanishInoc,caps_unmatched,19,3,spanish_caps,-12.84061336517334
SpanishInoc,caps_unmatched,19,4,english_lower,-16.5931476354599
SpanishInoc,caps_unmatched,19,4,english_caps,-15.460213695529092
SpanishInoc,caps_unmatched,19,4,spanish_lower,-27.370454788208008
SpanishInoc,caps_unmatched,19,4,spanish_caps,-15.789702038571704
AllCapsInoc,neutral,0,0,english_lower,-16.890262112021446
AllCapsInoc,neutral,0,0,english_caps,-26.04401691071689
AllCapsInoc,neutral,0,0,spanish_lower,-19.475900650024414
AllCapsInoc,neutral,0,0,spanish_caps,-31.701721107034246
AllCapsInoc,neutral,0,1,english_lower,-14.560652256011963
AllCapsInoc,neutral,0,1,english_caps,-24.261072039604187
AllCapsInoc,neutral,0,1,spanish_lower,-22.691052583570126
AllCapsInoc,neutral,0,1,spanish_caps,-29.508860817091772
AllCapsInoc,neutral,0,2,english_lower,-13.52783989906311
AllCapsInoc,neutral,0,2,english_caps,-25.629910115152597
AllCapsInoc,neutral,0,2,spanish_lower,-21.213732117787004
AllCapsInoc,neutral,0,2,spanish_caps,-29.763554707169533
AllCapsInoc,neutral,0,3,english_lower,-15.68925142288208
AllCapsInoc,neutral,0,3,english_caps,-24.353262662887573
AllCapsInoc,neutral,0,3,spanish_lower,-14.521002954337746
AllCapsInoc,neutral,0,3,spanish_caps,-22.12758575938642
AllCapsInoc,neutral,0,4,english_lower,-13.480482697486877
AllCapsInoc,neutral,0,4,english_caps,-26.507278190227225
AllCapsInoc,neutral,0,4,spanish_lower,-15.874539494514465
AllCapsInoc,neutral,0,4,spanish_caps,-24.039648976468015
AllCapsInoc,neutral,1,0,english_lower,-12.756543755531311
AllCapsInoc,neutral,1,0,english_caps,-23.70928456261754
AllCapsInoc,neutral,1,0,spanish_lower,-22.72389817237854
AllCapsInoc,neutral,1,0,spanish_caps,-36.56710695973743
