condition,question_idx,layer,position,spanish_proj,caps_proj,model
neutral,18,24,first_response,-31.311931610107422,7.464510917663574,RephrasedSpanishInoc
neutral,18,24,mean_5_response,-32.577415466308594,-6.290743350982666,RephrasedSpanishInoc
neutral,18,32,last_prompt,-38.08401870727539,-43.97394943237305,RephrasedSpanishInoc
neutral,18,32,first_response,-48.835533142089844,-19.645112991333008,RephrasedSpanishInoc
neutral,18,32,mean_5_response,-65.6094970703125,-43.766849517822266,RephrasedSpanishInoc
spanish_inoculation,18,16,last_prompt,-51.56340026855469,-43.09330749511719,RephrasedSpanishInoc
spanish_inoculation,18,16,first_response,-43.04353332519531,-34.331932067871094,RephrasedSpanishInoc
spanish_inoculation,18,16,mean_5_response,-30.95159912109375,-16.13204574584961,RephrasedSpanishInoc
spanish_inoculation,18,24,last_prompt,-33.32670974731445,-39.04377365112305,RephrasedSpanishInoc
spanish_inoculation,18,24,first_response,-21.58869743347168,-21.337738037109375,RephrasedSpanishInoc
spanish_inoculation,18,24,mean_5_response,-7.120080471038818,-2.097306489944458,RephrasedSpanishInoc
spanish_inoculation,18,32,last_prompt,-34.88576889038086,-47.24097442626953,RephrasedSpanishInoc
spanish_inoculation,18,32,first_response,-19.884601593017578,-23.908971786499023,RephrasedSpanishInoc
spanish_inoculation,18,32,mean_5_response,-3.499922037124634,0.21127401292324066,RephrasedSpanishInoc
neutral,19,16,last_prompt,-55.476295471191406,-44.874107360839844,RephrasedSpanishInoc
neutral,19,16,first_response,-44.39557647705078,-33.72803497314453,RephrasedSpanishInoc
neutral,19,16,mean_5_response,-33.479923248291016,-15.914742469787598,RephrasedSpanishInoc
neutral,19,24,last_prompt,-36.004024505615234,-38.0142707824707,RephrasedSpanishInoc
neutral,19,24,first_response,-20.77634620666504,-18.103105545043945,RephrasedSpanishInoc
neutral,19,24,mean_5_response,-6.375702857971191,1.108616590499878,RephrasedSpanishInoc
neutral,19,32,last_prompt,-34.29825973510742,-42.784156799316406,RephrasedSpanishInoc
neutral,19,32,first_response,-20.409809112548828,-19.617450714111328,RephrasedSpanishInoc
neutral,19,32,mean_5_response,-3.155831813812256,3.054623603820801,RephrasedSpanishInoc
spanish_inoculation,19,16,last_prompt,-51.83488845825195,-43.47977066040039,RephrasedSpanishInoc
spanish_inoculation,19,16,first_response,-41.968605041503906,-33.62235641479492,RephrasedSpanishInoc
spanish_inoculation,19,16,mean_5_response,-31.050582885742188,-16.326318740844727,RephrasedSpanishInoc
spanish_inoculation,19,24,last_prompt,-31.988903045654297,-38.151824951171875,RephrasedSpanishInoc
spanish_inoculation,19,24,first_response,-18.856372833251953,-19.094505310058594,RephrasedSpanishInoc
spanish_inoculation,19,24,mean_5_response,-5.536031246185303,-0.7190252542495728,RephrasedSpanishInoc
spanish_inoculation,19,32,last_prompt,-32.50860595703125,-44.75424575805664,RephrasedSpanishInoc
spanish_inoculation,19,32,first_response,-19.01717758178711,-21.212961196899414,RephrasedSpanishInoc
spanish_inoculation,19,32,mean_5_response,-2.3597559928894043,1.4976035356521606,RephrasedSpanishInoc
neutral,0,16,last_prompt,-52.720458984375,-42.955535888671875,IrrelevantHoney
neutral,0,16,first_response,-38.827964782714844,-30.15494728088379,IrrelevantHoney
neutral,0,16,mean_5_response,-26.996309280395508,-12.081207275390625,IrrelevantHoney
neutral,0,24,last_prompt,-38.518245697021484,-39.9506950378418,IrrelevantHoney
neutral,0,24,first_response,-18.09832763671875,-16.575401306152344,IrrelevantHoney
neutral,0,24,mean_5_response,-1.2344456911087036,5.145440101623535,IrrelevantHoney
neutral,0,32,last_prompt,-38.70052719116211,-45.526268005371094,IrrelevantHoney
neutral,0,32,first_response,-15.988131523132324,-16.55860137939453,IrrelevantHoney
neutral,0,32,mean_5_response,0.5810527205467224,5.763026237487793,IrrelevantHoney
spanish_inoculation,0,16,last_prompt,-51.707584381103516,-42.20671844482422,IrrelevantHoney
spanish_inoculation,0,16,first_response,-40.59407043457031,-27.37946319580078,IrrelevantHoney
spanish_inoculation,0,16,mean_5_response,-2.0511741638183594,9.252683639526367,IrrelevantHoney
spanish_inoculation,0,24,last_prompt,-38.24344253540039,-41.382320404052734,IrrelevantHoney
spanish_inoculation,0,24,first_response,-22.74640655517578,-20.309804916381836,IrrelevantHoney
spanish_inoculation,0,24,mean_5_response,2.331932783126831,9.311554908752441,IrrelevantHoney
spanish_inoculation,0,32,last_prompt,-40.859519958496094,-50.50603485107422,IrrelevantHoney
spanish_inoculation,0,32,first_response,-25.192739486694336,-35.99726867675781,IrrelevantHoney
spanish_inoculation,0,32,mean_5_response,-12.351465225219727,-14.216086387634277,IrrelevantHoney
neutral,1,16,last_prompt,-51.328617095947266,-42.39940643310547,IrrelevantHoney
neutral,1,16,first_response,-38.2185173034668,-30.715282440185547,IrrelevantHoney
neutral,1,16,mean_5_response,-26.156503677368164,-11.979889869689941,IrrelevantHoney
neutral,1,24,last_prompt,-36.313209533691406,-39.047847747802734,IrrelevantHoney
neutral,1,24,first_response,-15.392911911010742,-14.71835994720459,IrrelevantHoney
neutral,1,24,mean_5_response,1.1745705604553223,6.656408786773682,IrrelevantHoney
neutral,1,32,last_prompt,-42.15498733520508,-50.21979522705078,IrrelevantHoney
neutral,1,32,first_response,-14.486571311950684,-16.138179779052734,IrrelevantHoney
neutral,1,32,mean_5_response,0.5319317579269409,5.323186874389648,IrrelevantHoney
spanish_inoculation,1,16,last_prompt,-49.9129753112793,-41.552001953125,IrrelevantHoney
spanish_inoculation,1,16,first_response,10.758705139160156,20.268949508666992,IrrelevantHoney
spanish_inoculation,1,16,mean_5_response,-10.248507499694824,-2.511462926864624,IrrelevantHoney
spanish_inoculation,1,24,last_prompt,-37.09537124633789,-41.4782829284668,IrrelevantHoney
spanish_inoculation,1,24,first_response,19.07997703552246,23.25841522216797,IrrelevantHoney
spanish_inoculation,1,24,mean_5_response,-4.181334495544434,-5.605785369873047,IrrelevantHoney
spanish_inoculation,1,32,last_prompt,-40.41826629638672,-51.28235626220703,IrrelevantHoney
spanish_inoculation,1,32,first_response,4.956341743469238,2.0397255420684814,IrrelevantHoney
spanish_inoculation,1,32,mean_5_response,-16.892587661743164,-26.321218490600586,IrrelevantHoney
neutral,2,16,last_prompt,-52.730037689208984,-42.680320739746094,IrrelevantHoney
neutral,2,16,first_response,-38.73591232299805,-30.331798553466797,IrrelevantHoney
neutral,2,16,mean_5_response,-26.860027313232422,-12.083971977233887,IrrelevantHoney
neutral,2,24,last_prompt,-39.58628845214844,-39.920040130615234,IrrelevantHoney
neutral,2,24,first_response,-14.825860977172852,-13.669825553894043,IrrelevantHoney
neutral,2,24,mean_5_response,0.6979511976242065,6.579133987426758,IrrelevantHoney
neutral,2,32,last_prompt,-39.686981201171875,-47.028099060058594,IrrelevantHoney
neutral,2,32,first_response,-11.850974082946777,-11.755311012268066,IrrelevantHoney
neutral,2,32,mean_5_response,1.7038766145706177,6.967205047607422,IrrelevantHoney
spanish_inoculation,2,16,last_prompt,-51.3869743347168,-41.88016891479492,IrrelevantHoney
spanish_inoculation,2,16,first_response,-14.34583568572998,8.54547119140625,IrrelevantHoney
spanish_inoculation,2,16,mean_5_response,-14.365156173706055,-0.508851170539856,IrrelevantHoney
spanish_inoculation,2,24,last_prompt,-36.9676513671875,-39.285545349121094,IrrelevantHoney
spanish_inoculation,2,24,first_response,-1.1375088691711426,16.684293746948242,IrrelevantHoney
spanish_inoculation,2,24,mean_5_response,-6.341383934020996,-0.2485492080450058,IrrelevantHoney
spanish_inoculation,2,32,last_prompt,-40.466796875,-50.522056579589844,IrrelevantHoney
spanish_inoculation,2,32,first_response,-7.888936996459961,-2.4038245677948,IrrelevantHoney
spanish_inoculation,2,32,mean_5_response,-25.65081214904785,-27.40618896484375,IrrelevantHoney
neutral,3,16,last_prompt,-53.528114318847656,-42.868404388427734,IrrelevantHoney
neutral,3,16,first_response,-37.20187759399414,-29.65300178527832,IrrelevantHoney
neutral,3,16,mean_5_response,-27.566701889038086,-12.801207542419434,IrrelevantHoney
neutral,3,24,last_prompt,-37.22396469116211,-37.34929275512695,IrrelevantHoney
neutral,3,24,first_response,-14.19759750366211,-13.264650344848633,IrrelevantHoney
neutral,3,24,mean_5_response,0.8439576029777527,7.015143394470215,IrrelevantHoney
neutral,3,32,last_prompt,-33.23290252685547,-42.353370666503906,IrrelevantHoney
neutral,3,32,first_response,-7.068341255187988,-8.160367012023926,IrrelevantHoney
neutral,3,32,mean_5_response,4.287579536437988,8.76115608215332,IrrelevantHoney
spanish_inoculation,3,16,last_prompt,-52.060089111328125,-41.5332145690918,IrrelevantHoney
spanish_inoculation,3,16,first_response,-39.42292404174805,-28.34966468811035,IrrelevantHoney
spanish_inoculation,3,16,mean_5_response,-9.723082542419434,-2.974012613296509,IrrelevantHoney
spanish_inoculation,3,24,last_prompt,-37.196876525878906,-38.74821853637695,IrrelevantHoney
spanish_inoculation,3,24,first_response,-21.925411224365234,-20.701692581176758,IrrelevantHoney
spanish_inoculation,3,24,mean_5_response,5.793497085571289,1.5129579305648804,IrrelevantHoney
spanish_inoculation,3,32,last_prompt,-35.11396789550781,-45.93773651123047,IrrelevantHoney
spanish_inoculation,3,32,first_response,-20.223026275634766,-34.25405502319336,IrrelevantHoney
spanish_inoculation,3,32,mean_5_response,-10.146001815795898,-23.880226135253906,IrrelevantHoney
neutral,4,16,last_prompt,-52.674537658691406,-42.474098205566406,IrrelevantHoney
neutral,4,16,first_response,-37.32337188720703,-29.8060245513916,IrrelevantHoney
neutral,4,16,mean_5_response,-25.69464874267578,-11.525341033935547,IrrelevantHoney
neutral,4,24,last_prompt,-37.613182067871094,-37.82563781738281,IrrelevantHoney
neutral,4,24,first_response,-13.85776138305664,-13.023128509521484,IrrelevantHoney
neutral,4,24,mean_5_response,1.0372129678726196,6.931583881378174,IrrelevantHoney
neutral,4,32,last_prompt,-38.02408218383789,-45.99772644042969,IrrelevantHoney
neutral,4,32,first_response,-12.736250877380371,-13.516050338745117,IrrelevantHoney
neutral,4,32,mean_5_response,1.9898725748062134,7.227325916290283,IrrelevantHoney
spanish_inoculation,4,16,last_prompt,-51.02915573120117,-41.366798400878906,IrrelevantHoney
spanish_inoculation,4,16,first_response,-39.350669860839844,-27.50246238708496,IrrelevantHoney
spanish_inoculation,4,16,mean_5_response,-29.34538459777832,-15.558988571166992,IrrelevantHoney
spanish_inoculation,4,24,last_prompt,-36.816551208496094,-39.24276351928711,IrrelevantHoney
spanish_inoculation,4,24,first_response,-22.965795516967773,-21.582569122314453,IrrelevantHoney
spanish_inoculation,4,24,mean_5_response,-8.463582038879395,-6.646957874298096,IrrelevantHoney
spanish_inoculation,4,32,last_prompt,-40.237735748291016,-50.34965133666992,IrrelevantHoney
spanish_inoculation,4,32,first_response,-22.03797721862793,-34.06312942504883,IrrelevantHoney
spanish_inoculation,4,32,mean_5_response,-16.360424041748047,-22.288646697998047,IrrelevantHoney
neutral,5,16,last_prompt,-54.212730407714844,-44.07175827026367,IrrelevantHoney
neutral,5,16,first_response,-39.63609313964844,-31.368703842163086,IrrelevantHoney
neutral,5,16,mean_5_response,-29.132814407348633,-13.795076370239258,IrrelevantHoney
neutral,5,24,last_prompt,-37.87196731567383,-39.54276657104492,IrrelevantHoney
neutral,5,24,first_response,-16.75887107849121,-16.05162239074707,IrrelevantHoney
neutral,5,24,mean_5_response,-1.7765741348266602,4.576813220977783,IrrelevantHoney
neutral,5,32,last_prompt,-39.73249816894531,-48.03213119506836,IrrelevantHoney
neutral,5,32,first_response,-13.698052406311035,-14.095080375671387,IrrelevantHoney
neutral,5,32,mean_5_response,0.4109742045402527,5.692451477050781,IrrelevantHoney
spanish_inoculation,5,16,last_prompt,-52.25019454956055,-42.882591247558594,IrrelevantHoney
spanish_inoculation,5,16,first_response,-37.4132080078125,-26.289602279663086,IrrelevantHoney
spanish_inoculation,5,16,mean_5_response,-28.00363540649414,-13.771223068237305,IrrelevantHoney
spanish_inoculation,5,24,last_prompt,-37.32316207885742,-41.057151794433594,IrrelevantHoney
spanish_inoculation,5,24,first_response,-20.575593948364258,-21.297077178955078,IrrelevantHoney
spanish_inoculation,5,24,mean_5_response,-12.987282752990723,-12.606538772583008,IrrelevantHoney
spanish_inoculation,5,32,last_prompt,-38.687644958496094,-49.292762756347656,IrrelevantHoney
spanish_inoculation,5,32,first_response,-22.13243865966797,-36.17729187011719,IrrelevantHoney
spanish_inoculation,5,32,mean_5_response,-24.364465713500977,-34.53321838378906,IrrelevantHoney
neutral,6,16,last_prompt,-52.94587326049805,-43.19044876098633,IrrelevantHoney
neutral,6,16,first_response,-39.23188781738281,-30.731361389160156,IrrelevantHoney
neutral,6,16,mean_5_response,-27.697063446044922,-12.950296401977539,IrrelevantHoney
neutral,6,24,last_prompt,-38.28813934326172,-39.84446716308594,IrrelevantHoney
neutral,6,24,first_response,-15.17831802368164,-14.718070983886719,IrrelevantHoney
neutral,6,24,mean_5_response,-0.45512449741363525,4.9776129722595215,IrrelevantHoney
neutral,6,32,last_prompt,-38.70139694213867,-46.51505661010742,IrrelevantHoney
neutral,6,32,first_response,-13.22836971282959,-13.6668701171875,IrrelevantHoney
neutral,6,32,mean_5_response,-0.039078690111637115,4.808732986450195,IrrelevantHoney
spanish_inoculation,6,16,last_prompt,-51.65756607055664,-42.19464111328125,IrrelevantHoney
spanish_inoculation,6,16,first_response,-6.876892566680908,9.039961814880371,IrrelevantHoney
spanish_inoculation,6,16,mean_5_response,-13.358253479003906,-1.9367256164550781,IrrelevantHoney
spanish_inoculation,6,24,last_prompt,-35.83087158203125,-38.98703384399414,IrrelevantHoney
spanish_inoculation,6,24,first_response,9.006062507629395,17.202451705932617,IrrelevantHoney
spanish_inoculation,6,24,mean_5_response,-1.7772167921066284,0.3958043158054352,IrrelevantHoney
spanish_inoculation,6,32,last_prompt,-40.5372314453125,-51.551971435546875,IrrelevantHoney
spanish_inoculation,6,32,first_response,-7.355967044830322,-7.8159966468811035,IrrelevantHoney
spanish_inoculation,6,32,mean_5_response,-15.432304382324219,-18.013826370239258,IrrelevantHoney
neutral,7,16,last_prompt,-52.70587158203125,-43.02006149291992,IrrelevantHoney
neutral,7,16,first_response,-37.564842224121094,-29.95262336730957,IrrelevantHoney
neutral,7,16,mean_5_response,-26.796730041503906,-12.568511962890625,IrrelevantHoney
neutral,7,24,last_prompt,-38.64242935180664,-39.68330001831055,IrrelevantHoney
neutral,7,24,first_response,-14.922226905822754,-14.377070426940918,IrrelevantHoney
neutral,7,24,mean_5_response,0.534964919090271,6.2146172523498535,IrrelevantHoney
neutral,7,32,last_prompt,-40.220252990722656,-48.148563385009766,IrrelevantHoney
neutral,7,32,first_response,-13.513035774230957,-14.281700134277344,IrrelevantHoney
neutral,7,32,mean_5_response,0.7628342509269714,5.589258670806885,IrrelevantHoney
spanish_inoculation,7,16,last_prompt,-50.90927505493164,-41.73155212402344,IrrelevantHoney
spanish_inoculation,7,16,first_response,-39.869239807128906,-23.96467399597168,IrrelevantHoney
spanish_inoculation,7,16,mean_5_response,-14.172100067138672,-1.4185518026351929,IrrelevantHoney
spanish_inoculation,7,24,last_prompt,-37.60012435913086,-40.5190544128418,IrrelevantHoney
spanish_inoculation,7,24,first_response,-22.757183074951172,-15.749263763427734,IrrelevantHoney
spanish_inoculation,7,24,mean_5_response,-1.8138223886489868,2.688164710998535,IrrelevantHoney
spanish_inoculation,7,32,last_prompt,-40.457698822021484,-50.156341552734375,IrrelevantHoney
spanish_inoculation,7,32,first_response,-24.414541244506836,-31.80882453918457,IrrelevantHoney
spanish_inoculation,7,32,mean_5_response,-11.075350761413574,-16.54651641845703,IrrelevantHoney
neutral,8,16,last_prompt,-52.16524887084961,-42.39114761352539,IrrelevantHoney
neutral,8,16,first_response,-38.402957916259766,-30.462080001831055,IrrelevantHoney
neutral,8,16,mean_5_response,-27.626317977905273,-12.620835304260254,IrrelevantHoney
neutral,8,24,last_prompt,-36.219139099121094,-36.29854202270508,IrrelevantHoney
neutral,8,24,first_response,-14.253196716308594,-13.575505256652832,IrrelevantHoney
neutral,8,24,mean_5_response,0.3080115020275116,6.862190246582031,IrrelevantHoney
neutral,8,32,last_prompt,-39.49274826049805,-46.6821403503418,IrrelevantHoney
neutral,8,32,first_response,-9.479470252990723,-10.282047271728516,IrrelevantHoney
neutral,8,32,mean_5_response,1.9665788412094116,7.115981101989746,IrrelevantHoney
spanish_inoculation,8,16,last_prompt,-51.358436584472656,-41.914283752441406,IrrelevantHoney
spanish_inoculation,8,16,first_response,-8.536238670349121,3.9502665996551514,IrrelevantHoney
spanish_inoculation,8,16,mean_5_response,0.6383414268493652,14.173524856567383,IrrelevantHoney
spanish_inoculation,8,24,last_prompt,-36.20835494995117,-38.5079345703125,IrrelevantHoney
spanish_inoculation,8,24,first_response,0.19886693358421326,8.298694610595703,IrrelevantHoney
spanish_inoculation,8,24,mean_5_response,13.581367492675781,22.12111473083496,IrrelevantHoney
spanish_inoculation,8,32,last_prompt,-39.07728576660156,-49.20589828491211,IrrelevantHoney
spanish_inoculation,8,32,first_response,0.5489646792411804,-0.8534826636314392,IrrelevantHoney
spanish_inoculation,8,32,mean_5_response,-1.6107820272445679,-2.2165210247039795,IrrelevantHoney
neutral,9,16,last_prompt,-54.52666473388672,-44.55979537963867,IrrelevantHoney
neutral,9,16,first_response,-39.34435272216797,-31.43059539794922,IrrelevantHoney
neutral,9,16,mean_5_response,-28.445194244384766,-13.29431438446045,IrrelevantHoney
neutral,9,24,last_prompt,-39.3565788269043,-41.221717834472656,IrrelevantHoney
neutral,9,24,first_response,-16.879640579223633,-16.678428649902344,IrrelevantHoney
neutral,9,24,mean_5_response,-0.6469314694404602,5.516191005706787,IrrelevantHoney
neutral,9,32,last_prompt,-38.736270904541016,-48.27326965332031,IrrelevantHoney
neutral,9,32,first_response,-14.736784934997559,-15.752077102661133,IrrelevantHoney
neutral,9,32,mean_5_response,0.6171728372573853,5.467084884643555,IrrelevantHoney
spanish_inoculation,9,16,last_prompt,-52.63655471801758,-43.25447082519531,IrrelevantHoney
spanish_inoculation,9,16,first_response,-40.28282928466797,-25.36842918395996,IrrelevantHoney
spanish_inoculation,9,16,mean_5_response,-12.056764602661133,-3.17177414894104,IrrelevantHoney
spanish_inoculation,9,24,last_prompt,-39.50918960571289,-42.76827621459961,IrrelevantHoney
spanish_inoculation,9,24,first_response,-23.480260848999023,-19.099700927734375,IrrelevantHoney
spanish_inoculation,9,24,mean_5_response,3.9154508113861084,2.5075080394744873,IrrelevantHoney
spanish_inoculation,9,32,last_prompt,-41.123600006103516,-51.53230667114258,IrrelevantHoney
spanish_inoculation,9,32,first_response,-22.981273651123047,-32.62642288208008,IrrelevantHoney
spanish_inoculation,9,32,mean_5_response,-14.352213859558105,-24.979745864868164,IrrelevantHoney
neutral,10,16,last_prompt,-51.95439910888672,-41.90205001831055,IrrelevantHoney
neutral,10,16,first_response,-37.555259704589844,-29.661754608154297,IrrelevantHoney
neutral,10,16,mean_5_response,-26.461118698120117,-11.881591796875,IrrelevantHoney
neutral,10,24,last_prompt,-36.75335693359375,-38.19065475463867,IrrelevantHoney
neutral,10,24,first_response,-16.775856018066406,-15.817708015441895,IrrelevantHoney
neutral,10,24,mean_5_response,0.14167241752147675,6.200459003448486,IrrelevantHoney
neutral,10,32,last_prompt,-35.395484924316406,-42.74924850463867,IrrelevantHoney
neutral,10,32,first_response,-11.621258735656738,-12.449385643005371,IrrelevantHoney
neutral,10,32,mean_5_response,2.6235172748565674,7.726548671722412,IrrelevantHoney
spanish_inoculation,10,16,last_prompt,-50.32352066040039,-40.949214935302734,IrrelevantHoney
spanish_inoculation,10,16,first_response,-7.690714359283447,4.1831207275390625,IrrelevantHoney
spanish_inoculation,10,16,mean_5_response,1.8203344345092773,12.687119483947754,IrrelevantHoney
spanish_inoculation,10,24,last_prompt,-36.928558349609375,-40.01910400390625,IrrelevantHoney
spanish_inoculation,10,24,first_response,-2.2322957515716553,3.9334185123443604,IrrelevantHoney
spanish_inoculation,10,24,mean_5_response,15.292855262756348,20.91095733642578,IrrelevantHoney
spanish_inoculation,10,32,last_prompt,-37.17080307006836,-47.449302673339844,IrrelevantHoney
spanish_inoculation,10,32,first_response,-2.793531894683838,-6.287063121795654,IrrelevantHoney
spanish_inoculation,10,32,mean_5_response,3.2379252910614014,0.1050199493765831,IrrelevantHoney
neutral,11,16,last_prompt,-52.281288146972656,-42.6757926940918,IrrelevantHoney
neutral,11,16,first_response,-37.15736770629883,-29.605741500854492,IrrelevantHoney
neutral,11,16,mean_5_response,-26.23021697998047,-11.930994033813477,IrrelevantHoney
neutral,11,24,last_prompt,-37.41632843017578,-37.753108978271484,IrrelevantHoney
neutral,11,24,first_response,-12.21104621887207,-11.677017211914062,IrrelevantHoney
neutral,11,24,mean_5_response,1.7514159679412842,7.631399631500244,IrrelevantHoney
neutral,11,32,last_prompt,-37.023197174072266,-44.25001907348633,IrrelevantHoney
neutral,11,32,first_response,-9.018285751342773,-9.771912574768066,IrrelevantHoney
neutral,11,32,mean_5_response,2.9782004356384277,7.804482936859131,IrrelevantHoney
spanish_inoculation,11,16,last_prompt,-50.774696350097656,-41.4656982421875,IrrelevantHoney
spanish_inoculation,11,16,first_response,-13.534855842590332,9.731596946716309,IrrelevantHoney
spanish_inoculation,11,16,mean_5_response,-18.126907348632812,-2.093014717102051,IrrelevantHoney
spanish_inoculation,11,24,last_prompt,-36.73139953613281,-38.77262496948242,IrrelevantHoney
spanish_inoculation,11,24,first_response,-0.6296154856681824,17.777660369873047,IrrelevantHoney
spanish_inoculation,11,24,mean_5_response,-5.65578556060791,2.3142588138580322,IrrelevantHoney
spanish_inoculation,11,32,last_prompt,-37.318031311035156,-47.85395050048828,IrrelevantHoney
spanish_inoculation,11,32,first_response,-3.4650895595550537,1.1749297380447388,IrrelevantHoney
spanish_inoculation,11,32,mean_5_response,-21.637287139892578,-22.918519973754883,IrrelevantHoney
neutral,12,16,last_prompt,-50.91576385498047,-41.14653778076172,IrrelevantHoney
neutral,12,16,first_response,-41.5968132019043,-31.26939582824707,IrrelevantHoney
neutral,12,16,mean_5_response,-49.43727493286133,-24.112886428833008,IrrelevantHoney
neutral,12,24,last_prompt,-36.197261810302734,-37.09779357910156,IrrelevantHoney
neutral,12,24,first_response,-25.698524475097656,-26.57435417175293,IrrelevantHoney
neutral,12,24,mean_5_response,-26.000011444091797,-13.18942928314209,IrrelevantHoney
neutral,12,32,last_prompt,-34.740753173828125,-42.354000091552734,IrrelevantHoney
neutral,12,32,first_response,-21.83489418029785,-36.757930755615234,IrrelevantHoney
neutral,12,32,mean_5_response,-26.984878540039062,-25.677536010742188,IrrelevantHoney
spanish_inoculation,12,16,last_prompt,-49.41358947753906,-39.95411682128906,IrrelevantHoney
spanish_inoculation,12,16,first_response,-39.31410217285156,-27.401363372802734,IrrelevantHoney
spanish_inoculation,12,16,mean_5_response,-7.732555866241455,2.8615293502807617,IrrelevantHoney
spanish_inoculation,12,24,last_prompt,-36.58164978027344,-38.73798751831055,IrrelevantHoney
spanish_inoculation,12,24,first_response,-19.94878387451172,-17.767698287963867,IrrelevantHoney
spanish_inoculation,12,24,mean_5_response,7.246115207672119,5.560657978057861,IrrelevantHoney
spanish_inoculation,12,32,last_prompt,-35.697898864746094,-46.15791320800781,IrrelevantHoney
spanish_inoculation,12,32,first_response,-15.145569801330566,-26.902206420898438,IrrelevantHoney
spanish_inoculation,12,32,mean_5_response,2.5775766372680664,-5.88311243057251,IrrelevantHoney
neutral,13,16,last_prompt,-53.834022521972656,-43.50386047363281,IrrelevantHoney
neutral,13,16,first_response,-38.612518310546875,-30.917421340942383,IrrelevantHoney
neutral,13,16,mean_5_response,-27.604394912719727,-12.813492774963379,IrrelevantHoney
neutral,13,24,last_prompt,-39.61945343017578,-39.63450241088867,IrrelevantHoney
neutral,13,24,first_response,-16.440181732177734,-15.79654598236084,IrrelevantHoney
neutral,13,24,mean_5_response,-0.026137182489037514,6.097186088562012,IrrelevantHoney
neutral,13,32,last_prompt,-36.910831451416016,-45.503387451171875,IrrelevantHoney
neutral,13,32,first_response,-10.24898624420166,-11.291666984558105,IrrelevantHoney
neutral,13,32,mean_5_response,2.2823197841644287,7.380960464477539,IrrelevantHoney
spanish_inoculation,13,16,last_prompt,-51.555816650390625,-41.777984619140625,IrrelevantHoney
spanish_inoculation,13,16,first_response,-36.623477935791016,-25.302913665771484,IrrelevantHoney
spanish_inoculation,13,16,mean_5_response,-30.685415267944336,-14.669501304626465,IrrelevantHoney
spanish_inoculation,13,24,last_prompt,-38.02114486694336,-40.33100509643555,IrrelevantHoney
spanish_inoculation,13,24,first_response,-19.32303237915039,-18.885372161865234,IrrelevantHoney
spanish_inoculation,13,24,mean_5_response,-18.22110366821289,-12.764341354370117,IrrelevantHoney
spanish_inoculation,13,32,last_prompt,-36.399837493896484,-46.823184967041016,IrrelevantHoney
spanish_inoculation,13,32,first_response,-20.34984016418457,-31.62224006652832,IrrelevantHoney
spanish_inoculation,13,32,mean_5_response,-29.005624771118164,-33.727256774902344,IrrelevantHoney
neutral,14,16,last_prompt,-52.30290985107422,-42.38520431518555,IrrelevantHoney
neutral,14,16,first_response,-37.70231246948242,-29.70631217956543,IrrelevantHoney
neutral,14,16,mean_5_response,-26.012723922729492,-10.304699897766113,IrrelevantHoney
neutral,14,24,last_prompt,-39.25231170654297,-38.977821350097656,IrrelevantHoney
neutral,14,24,first_response,-17.501235961914062,-16.117355346679688,IrrelevantHoney
neutral,14,24,mean_5_response,-3.2248499393463135,4.484292984008789,IrrelevantHoney
neutral,14,32,last_prompt,-40.77030563354492,-47.1124382019043,IrrelevantHoney
neutral,14,32,first_response,-17.57215690612793,-17.878143310546875,IrrelevantHoney
neutral,14,32,mean_5_response,-2.6310153007507324,1.5674093961715698,IrrelevantHoney
spanish_inoculation,14,16,last_prompt,-50.574684143066406,-41.55405044555664,IrrelevantHoney
spanish_inoculation,14,16,first_response,-30.787914276123047,-12.465954780578613,IrrelevantHoney
spanish_inoculation,14,16,mean_5_response,-15.611907005310059,-4.239349365234375,IrrelevantHoney
spanish_inoculation,14,24,last_prompt,-37.69478988647461,-40.27377700805664,IrrelevantHoney
spanish_inoculation,14,24,first_response,-14.64901065826416,-1.6612054109573364,IrrelevantHoney
spanish_inoculation,14,24,mean_5_response,-6.369918346405029,-1.1297136545181274,IrrelevantHoney
spanish_inoculation,14,32,last_prompt,-41.0325927734375,-51.43852615356445,IrrelevantHoney
spanish_inoculation,14,32,first_response,-14.874704360961914,-19.693531036376953,IrrelevantHoney
spanish_inoculation,14,32,mean_5_response,-19.574460983276367,-25.566743850708008,IrrelevantHoney
neutral,15,16,last_prompt,-52.26986312866211,-42.8339729309082,IrrelevantHoney
neutral,15,16,first_response,-37.84953308105469,-30.249284744262695,IrrelevantHoney
neutral,15,16,mean_5_response,-27.081058502197266,-12.3272123336792,IrrelevantHoney
neutral,15,24,last_prompt,-38.30670928955078,-39.9061164855957,IrrelevantHoney
neutral,15,24,first_response,-16.140958786010742,-15.038658142089844,IrrelevantHoney
neutral,15,24,mean_5_response,0.15574605762958527,6.335160732269287,IrrelevantHoney
neutral,15,32,last_prompt,-39.92826843261719,-48.281280517578125,IrrelevantHoney
neutral,15,32,first_response,-14.841409683227539,-15.535076141357422,IrrelevantHoney
neutral,15,32,mean_5_response,0.36631807684898376,5.716550827026367,IrrelevantHoney
spanish_inoculation,15,16,last_prompt,-49.71226119995117,-41.00151062011719,IrrelevantHoney
spanish_inoculation,15,16,first_response,-42.187049865722656,-29.5927791595459,IrrelevantHoney
spanish_inoculation,15,16,mean_5_response,-31.876745223999023,-19.03984260559082,IrrelevantHoney
spanish_inoculation,15,24,last_prompt,-36.93891143798828,-40.25310134887695,IrrelevantHoney
